Class_ID,train,val,test,Total
1396294,2,1,1,4
1396295,173,50,25,248
1396296,220,63,32,315
1396298,55,16,8,79
1396299,15,4,3,22
1396300,46,13,7,66
1396301,228,65,33,326
1396305,298,86,43,427
1396306,26,8,4,38
1396307,92,26,14,132
1396308,211,60,31,302
1396309,10,3,2,15
1396310,188,54,27,269
1396313,180,52,26,258
1396314,140,40,21,201
1396315,3,1,1,5
1396316,178,51,26,255
1396317,118,35,17,170
1396319,182,52,27,261
1396330,184,52,27,263
1396332,21,6,3,30
1396333,42,12,6,60
1396334,37,11,6,54
1396336,348,100,50,498
1396337,339,97,49,485
1396339,4,1,1,6
1396340,172,49,25,246
1396343,15,4,3,22
1396347,28,8,4,40
1396352,268,77,39,384
1396355,96,28,14,138
1396362,49,14,8,71
1396370,145,42,21,208
1396373,178,51,26,255
1396375,147,42,21,210
1396379,4,1,1,6
1396390,212,60,31,303
1396398,195,56,28,279
1396399,235,67,34,336
1396405,155,44,23,222
1396408,46,13,7,66
1396411,163,46,24,233
1396416,227,65,33,325
1396417,60,17,9,86
1396422,178,51,26,255
1396424,247,71,36,354
1396425,89,26,13,128
1396426,192,55,28,275
1396429,175,50,25,250
1396430,86,25,13,124
1396435,246,70,36,352
1396437,273,78,39,390
1396439,116,33,17,166
1396441,84,24,13,121
1396446,236,68,34,338
1396447,9,2,2,13
1396464,176,50,26,252
1396470,263,76,38,377
1396471,111,32,16,159
1396472,257,74,37,368
1396473,161,46,23,230
1396474,196,56,29,281
1396476,224,64,32,320
1396479,42,12,7,61
1396480,116,33,17,166
1396481,136,39,20,195
1396483,200,57,29,286
1396484,221,63,32,316
1396485,234,67,34,335
1396486,220,63,32,315
1396487,248,71,36,355
1396489,230,66,33,329
1396491,191,55,28,274
1396492,160,46,23,229
1396497,181,52,26,259
1396503,413,118,60,591
1396507,154,44,23,221
1396509,152,44,22,218
1396511,243,70,35,348
1396512,304,87,44,435
1396520,2,0,1,3
1396523,2,1,1,4
1396527,9,3,2,14
1396531,4,2,1,7
1396538,2,0,1,3
1396544,8,2,2,12
1396545,15,4,3,22
1396556,2,0,1,3
1396558,15,4,3,22
1396560,53,16,8,77
1396561,10,3,2,15
1396565,3,1,1,5
1396569,4,1,1,6
1396570,2,1,1,4
1396585,159,46,23,228
1396587,4,1,1,6
1396591,11,4,2,17
1396599,4,1,1,6
1396601,91,26,14,131
1396604,2,0,1,3
1396606,1,0,1,2
1396621,128,37,19,184
1396622,45,13,7,65
1396628,13,4,2,19
1396631,21,6,3,30
1396632,14,4,3,21
1396638,296,85,43,424
1396640,177,50,26,253
1396647,4,1,1,6
1396650,7,2,1,10
1396653,15,4,3,22
1396663,81,24,12,117
1396676,163,47,24,234
1396682,1,0,1,2
1396684,8,2,2,12
1396691,7,2,2,11
1396696,83,24,12,119
1396709,324,92,47,463
1396710,363,104,52,519
1396711,96,28,14,138
1396713,216,62,31,309
1396715,14,4,3,21
1396716,154,44,22,220
1396717,147,42,22,211
1396718,109,32,16,157
1396721,7,2,2,11
1396726,146,42,21,209
1396729,30,8,5,43
1396733,130,38,19,187
1396734,268,76,39,383
1396736,140,40,20,200
1396737,119,34,18,171
1396739,25,8,4,37
1396742,210,60,31,301
1396744,146,42,21,209
1396745,158,45,23,226
1396746,18,5,3,26
1396748,119,34,18,171
1396750,133,38,19,190
1396751,179,51,26,256
1396752,86,25,13,124
1396754,165,47,24,236
1396758,170,49,25,244
1396759,144,42,21,207
1396760,321,92,46,459
1396762,8,2,2,12
1396764,95,27,14,136
1396765,133,38,20,191
1396767,95,27,14,136
1396769,155,44,23,222
1396776,45,13,7,65
1396779,36,10,6,52
1396780,143,41,21,205
1396784,46,14,7,67
1396785,34,10,5,49
1396788,132,38,19,189
1396792,227,65,33,325
1396797,375,108,54,537
1396802,392,112,57,561
1396803,350,100,50,500
1396806,183,52,27,262
1396809,204,58,30,292
1396812,251,73,36,360
1396815,77,22,11,110
1396820,120,34,18,172
1396824,241,69,35,345
1396825,94,27,14,135
1396826,56,16,8,80
1396832,307,88,44,439
1396835,158,45,23,226
1396837,150,43,22,215
1396838,177,51,26,254
1396839,32,9,5,46
1396842,191,55,28,274
1396843,238,68,35,341
1396844,33,10,5,48
1396850,72,20,11,103
1396854,51,15,8,74
1396855,49,14,8,71
1396857,79,22,12,113
1396858,125,37,18,180
1396864,8,2,2,12
1396867,153,44,22,219
1396869,127,36,19,182
1396871,186,53,27,266
1396879,80,23,12,115
1396880,44,12,7,63
1396883,217,62,31,310
1396889,187,54,27,268
1396898,176,50,26,252
1396899,22,6,4,32
1396900,82,24,12,118
1396902,15,4,3,22
1396904,255,73,37,365
1396908,23,7,4,34
1396919,227,65,33,325
1396934,208,60,30,298
1396937,221,63,32,316
1396940,145,42,21,208
1396941,79,22,12,113
1396943,41,12,6,59
1396951,259,74,38,371
1396952,304,87,44,435
1396955,294,84,43,421
1396956,266,76,38,380
1396958,68,20,10,98
1396961,146,42,21,209
1396964,42,12,6,60
1396965,193,55,28,276
1396969,218,62,32,312
1396970,299,86,43,428
1396971,294,84,43,421
1396974,81,23,12,116
1396976,217,62,32,311
1396978,319,91,46,456
1396980,156,44,23,223
1396982,49,14,8,71
1396983,286,82,41,409
1396984,234,67,34,335
1396991,259,74,38,371
1396992,158,46,23,227
1396998,2,1,1,4
1397025,223,64,32,319
1397037,156,45,23,224
1397038,172,50,25,247
1397039,163,47,24,234
1397042,124,36,18,178
1397043,139,40,20,199
1397045,162,46,24,232
1397046,172,49,25,246
1397047,110,32,16,158
1397048,221,63,32,316
1397049,191,55,28,274
1397050,62,18,9,89
1397056,182,52,26,260
1397059,43,12,7,62
1397060,119,34,18,171
1397061,143,41,21,205
1397064,27,8,4,39
1397065,123,36,18,177
1397067,144,41,21,206
1397070,36,10,6,52
1397074,176,50,26,252
1397077,216,62,31,309
1397083,2,1,1,4
1397084,155,44,23,222
1397085,272,78,39,389
1397086,3,1,1,5
1397089,121,35,18,174
1397091,6,2,1,9
1397094,60,17,9,86
1397095,80,23,12,115
1397096,23,6,4,33
1397100,74,22,11,107
1397103,83,24,12,119
1397104,156,45,23,224
1397106,136,39,20,195
1397107,216,62,31,309
1397108,175,50,26,251
1397110,295,84,43,422
1397111,122,35,18,175
1397114,230,67,33,330
1397115,286,82,41,409
1397121,261,75,38,374
1397123,218,62,32,312
1397126,143,41,21,205
1397129,174,50,25,249
1397131,100,29,15,144
1397135,151,43,22,216
1397137,175,50,25,250
1397140,32,9,5,46
1397142,129,37,19,185
1397149,57,16,9,82
1397150,88,26,13,127
1397156,37,10,6,53
1397158,113,32,17,162
1397161,181,52,26,259
1397168,155,44,23,222
1397181,14,4,2,20
1397182,153,44,22,219
1397184,116,34,17,167
1397185,252,72,37,361
1397193,166,48,24,238
1397200,21,6,4,31
1397208,118,35,17,170
1397213,84,24,12,120
1397223,72,20,11,103
1397225,268,77,39,384
1397227,20,6,3,29
1397231,102,29,15,146
1397234,158,45,23,226
1397235,2,0,1,3
1397240,28,8,4,40
1397241,120,34,18,172
1397243,264,76,38,378
1397248,167,48,24,239
1397251,154,44,23,221
1397255,188,54,27,269
1397256,298,85,43,426
1397265,9,3,2,14
1397273,193,55,28,276
1397275,98,28,15,141
1397276,129,37,19,185
1397279,203,58,29,290
1397291,263,76,38,377
1397299,306,88,44,438
1397300,149,42,22,213
1397301,378,108,54,540
1397302,245,70,36,351
1397303,216,62,31,309
1397306,287,82,41,410
1397307,399,114,57,570
1397308,325,93,47,465
1397310,42,12,7,61
1397313,270,78,39,387
1397314,178,51,26,255
1397315,112,32,17,161
1397316,3,1,1,5
1397317,251,73,36,360
1397318,93,27,14,134
1397319,60,18,9,87
1397320,114,32,17,163
1397322,162,46,24,232
1397323,21,6,4,31
1397324,140,40,21,201
1397325,182,52,27,261
1397326,251,72,36,359
1397327,297,85,43,425
1397328,182,52,27,261
1397329,224,64,33,321
1397330,137,39,20,196
1397331,186,54,27,267
1397332,301,86,43,430
1397333,116,33,17,166
1397334,144,41,21,206
1397336,228,66,33,327
1397337,251,72,36,359
1397338,198,57,29,284
1397339,151,43,22,216
1397340,227,65,33,325
1397341,186,53,27,266
1397342,122,35,18,175
1397343,31,9,5,45
1397344,287,82,41,410
1397345,217,62,31,310
1397346,122,35,18,175
1397347,182,52,26,260
1397349,260,74,38,372
1397350,156,44,23,223
1397352,254,73,37,364
1397353,227,65,33,325
1397354,205,59,30,294
1397356,426,122,61,609
1397358,235,68,34,337
1397361,157,45,23,225
1397363,184,52,27,263
1397365,144,41,21,206
1397366,230,66,33,329
1397367,243,70,35,348
1397368,222,64,32,318
1397369,21,6,3,30
1397370,50,14,8,72
1397371,144,41,21,206
1397372,221,64,32,317
1397373,293,84,42,419
1397374,260,74,38,372
1397375,305,88,44,437
1397376,289,82,42,413
1397378,148,42,22,212
1397380,19,6,3,28
1397381,116,34,17,167
1397382,94,27,14,135
1397383,408,117,59,584
1397384,23,6,4,33
1397385,36,10,6,52
1397386,4,2,1,7
1397387,240,68,35,343
1397389,147,42,21,210
1397391,236,68,34,338
1397392,230,66,33,329
1397393,116,34,17,167
1397394,273,78,40,391
1397395,293,84,42,419
1397396,158,46,23,227
1397398,195,56,28,279
1397399,291,83,42,416
1397400,18,6,3,27
1397402,305,88,44,437
1397403,230,67,33,330
1397406,164,47,24,235
1397407,58,16,9,83
1397408,172,50,25,247
1397409,18,5,3,26
1397412,244,70,35,349
1397413,144,41,21,206
1397414,177,51,26,254
1397416,163,46,24,233
1397418,181,52,26,259
1397419,374,107,54,535
1397420,234,67,34,335
1397421,166,48,24,238
1397422,361,103,52,516
1397423,163,46,24,233
1397424,149,42,22,213
1397425,93,26,14,133
1397430,252,72,37,361
1397431,199,57,29,285
1397432,228,66,33,327
1397433,247,70,36,353
1397434,49,14,8,71
1397437,248,71,36,355
1397439,68,20,10,98
1397442,174,50,25,249
1397447,7,2,2,11
1397449,122,35,18,175
1397450,216,62,31,309
1397451,177,50,26,253
1397453,120,34,18,172
1397454,129,37,19,185
1397455,164,47,24,235
1397458,101,29,15,145
1397459,357,102,52,511
1397460,352,100,51,503
1397461,223,64,32,319
1397462,221,64,32,317
1397463,35,10,5,50
1397464,138,40,20,198
1397465,112,32,16,160
1397466,205,58,30,293
1397467,102,29,15,146
1397468,95,28,14,137
1397470,196,56,29,281
1397471,128,37,19,184
1397473,71,20,11,102
1397475,331,95,48,474
1397476,163,47,24,234
1397477,170,49,25,244
1397478,277,79,40,396
1397479,229,66,33,328
1397480,217,62,31,310
1397483,66,19,10,95
1397484,60,17,9,86
1397485,31,9,5,45
1397486,224,64,33,321
1397487,139,40,20,199
1397488,191,55,28,274
1397489,93,26,14,133
1397490,207,60,30,297
1397491,211,60,31,302
1397493,27,8,4,39
1397495,41,12,6,59
1397496,1,0,1,2
1397497,127,36,19,182
1397498,159,46,23,228
1397499,141,40,21,202
1397500,207,60,30,297
1397502,197,56,29,282
1397503,249,72,36,357
1397504,114,33,17,164
1397505,220,63,32,315
1397506,325,93,47,465
1397507,244,71,35,350
1397508,228,65,33,326
1397509,202,58,29,289
1397510,149,42,22,213
1397512,220,63,32,315
1397513,147,42,22,211
1397514,212,61,31,304
1397515,155,44,23,222
1397516,251,72,36,359
1397517,179,52,26,257
1397518,226,64,33,323
1397519,168,48,25,241
1397520,277,80,40,397
1397521,264,76,38,378
1397522,232,66,34,332
1397523,36,10,6,52
1397524,158,46,23,227
1397525,123,35,18,176
1397526,107,30,16,153
1397527,140,40,21,201
1397528,100,28,15,143
1397531,154,44,23,221
1397533,210,60,30,300
1397534,176,50,26,252
1397535,323,92,47,462
1397536,163,46,24,233
1397540,66,19,10,95
1397542,205,59,30,294
1397543,359,103,52,514
1397545,175,50,26,251
1397546,135,39,20,194
1397547,180,52,26,258
1397548,82,24,12,118
1397549,230,67,33,330
1397551,181,52,26,259
1397552,350,100,50,500
1397553,37,11,6,54
1397557,72,20,11,103
1397558,2,0,1,3
1397560,258,74,37,369
1397565,88,26,13,127
1397567,35,10,6,51
1397579,352,100,51,503
1397583,166,48,24,238
1397587,15,4,3,22
1397591,15,4,3,22
1397593,121,35,18,174
1397594,296,85,43,424
1397595,86,25,13,124
1397608,362,104,52,518
1397619,298,86,43,427
1397637,34,10,5,49
1397643,14,4,3,21
1397662,287,82,41,410
1397663,9,2,2,13
1397675,102,29,15,146
1397680,145,42,21,208
1397686,23,7,4,34
1397697,173,50,25,248
1397698,159,46,23,228
1397699,86,25,13,124
1397703,14,4,2,20
1397720,93,26,14,133
1397722,254,73,37,364
1397725,176,50,26,252
1397727,51,14,8,73
1397746,9,2,2,13
1397763,97,28,14,139
1397779,3,1,1,5
1397793,33,10,5,48
1397802,170,49,25,244
1397804,39,12,6,57
1397831,2,0,1,3
1397838,14,4,2,20
1397849,7,2,1,10
1397867,137,39,20,196
1397868,43,12,7,62
1397871,160,46,23,229
1397879,25,8,4,37
1397942,170,48,25,243
1397944,122,35,18,175
1397951,21,6,4,31
1397971,221,63,32,316
1397983,183,52,27,262
1397985,366,104,53,523
1398041,125,36,18,179
1398097,98,28,15,141
1398099,150,43,22,215
1398108,73,21,11,105
1398112,327,94,47,468
1398113,79,22,12,113
1398116,154,44,22,220
1398117,51,14,8,73
1398119,18,5,3,26
1398120,265,76,38,379
1398122,229,66,33,328
1398124,152,44,22,218
1398128,228,66,33,327
1398163,350,100,51,501
1398167,117,34,17,168
1398182,175,50,25,250
1398184,141,40,21,202
1398197,129,37,19,185
1398200,120,34,18,172
1398205,65,18,10,93
1398217,52,15,8,75
1398222,35,10,6,51
1398226,79,22,12,113
1398237,132,38,19,189
1398241,65,18,10,93
1398243,53,16,8,77
1398244,3,1,1,5
1398250,124,36,18,178
1398253,161,46,23,230
1398261,177,51,26,254
1398262,21,6,3,30
1398264,177,51,26,254
1398272,156,45,23,224
1398284,39,12,6,57
1398286,287,82,41,410
1398288,93,27,14,134
1398290,35,10,6,51
1398295,35,10,6,51
1398310,143,41,21,205
1398319,138,40,20,198
1398322,51,15,8,74
1398327,31,9,5,45
1398346,33,10,5,48
1398353,158,45,23,226
1398369,187,54,27,268
1398374,7,2,1,10
1398381,12,4,2,18
1398408,58,16,9,83
1398411,2,1,1,4
1398424,114,32,17,163
1398435,205,58,30,293
1398443,1,0,1,2
1398449,247,70,36,353
1398471,172,50,25,247
1398494,175,50,25,250
1398518,58,17,9,84
1398519,141,40,21,202
1398553,172,50,25,247
1398569,156,45,23,224
1398589,162,46,24,232
1398631,168,48,25,241
1398636,191,54,28,273
1398640,104,30,15,149
1398644,144,41,21,206
1398646,119,34,18,171
1398652,31,9,5,45
1398653,21,6,3,30
1398655,45,13,7,65
1398656,189,54,28,271
1398657,144,41,21,206
1398663,78,22,12,112
1398675,168,48,24,240
1398689,5,2,1,8
1398690,371,106,54,531
1398692,16,5,3,24
1398695,30,8,5,43
1398699,7,2,1,10
1398721,200,58,29,287
1398722,2,1,1,4
1398723,62,19,9,90
1398725,175,50,26,251
1398740,7,2,2,11
1398746,85,24,13,122
1398749,31,9,5,45
1398752,49,14,8,71
1398758,51,15,8,74
1398759,101,29,15,145
1398763,34,10,5,49
1398764,6,2,1,9
1398765,18,5,3,26
1398768,9,3,2,14
1398769,27,8,4,39
1398772,32,9,5,46
1398773,7,2,2,11
1398776,21,6,3,30
1398778,25,7,4,36
1398779,17,5,3,25
1398780,3,1,1,5
1398781,10,3,2,15
1398783,26,8,4,38
1398784,47,14,7,68
1398786,53,15,8,76
1398787,32,9,5,46
1398789,44,12,7,63
1398791,154,44,22,220
1398792,4,1,1,6
1398803,176,50,26,252
1398805,189,54,27,270
1398814,46,14,7,67
1398815,100,29,15,144
1398816,151,43,22,216
1398819,7,2,1,10
1398820,3,1,1,5
1398821,37,10,6,53
1398822,97,28,14,139
1398824,125,36,18,179
1398827,4,2,1,7
1398830,184,53,27,264
1398894,8,2,2,12
1398913,46,13,7,66
1398930,143,41,21,205
1398970,44,13,7,64
1398988,2,0,1,3
1399019,2,0,1,3
1399048,8,2,2,12
1399056,3,1,1,5
1399082,7,2,1,10
1399083,2,0,1,3
1399096,123,35,18,176
1399118,2,1,1,4
1399145,257,74,37,368
1399151,179,51,26,256
1399187,9,2,2,13
1399232,186,53,27,266
1399273,2,1,1,4
1399310,97,28,14,139
1399323,1,0,1,2
1399360,61,18,9,88
1399364,2,0,1,3
1399392,93,26,14,133
1399397,9,2,2,13
1399423,30,8,5,43
1399464,105,30,15,150
1399474,25,8,4,37
1399485,9,2,2,13
1399487,7,2,1,10
1399490,2,0,1,3
1399498,4,1,1,6
1399507,113,32,17,162
1399522,119,34,18,171
1399531,1,0,1,2
1399548,136,39,20,195
1399553,81,24,12,117
1399567,176,50,26,252
1399568,86,25,13,124
1399572,167,48,24,239
1399577,179,51,26,256
1399580,30,8,5,43
1399609,182,52,26,260
1399612,56,16,8,80
1399620,48,14,7,69
1399621,95,28,14,137
1399623,131,38,19,188
1399643,4,1,1,6
1399677,116,33,17,166
1399685,14,4,3,21
1399688,7,2,1,10
1399730,2,1,1,4
1399738,158,46,23,227
1399739,156,45,23,224
1399742,79,23,12,114
1399743,20,6,3,29
1399744,84,24,13,121
1399764,16,4,3,23
1399765,20,6,3,29
1399771,139,40,20,199
1399772,98,28,15,141
1399773,32,9,5,46
1399777,13,4,2,19
1399778,15,4,3,22
1399779,1,0,1,2
1399781,86,25,13,124
1399797,42,12,6,60
1399798,23,7,4,34
1399800,10,3,2,15
1399827,1,0,1,2
1399848,250,72,36,358
1399865,229,66,33,328
1399885,234,67,34,335
1399886,336,96,48,480
1399913,235,68,34,337
1399923,156,44,23,223
1399929,6,2,1,9
1399944,42,12,7,61
1399961,38,11,6,55
1399973,230,66,33,329
1400004,131,38,19,188
1400011,272,78,39,389
1400016,247,71,36,354
1400017,7,2,1,10
1400022,136,39,20,195
1400029,142,41,21,204
1400034,48,14,7,69
1400036,104,30,15,149
1400052,202,58,29,289
1400062,184,53,27,264
1400063,244,70,35,349
1400074,14,4,2,20
1400079,3,1,1,5
1400080,67,19,10,96
1400081,202,58,29,289
1400083,32,10,5,47
1400084,191,54,28,273
1400086,174,50,25,249
1400088,276,79,40,395
1400094,24,7,4,35
1400096,61,18,9,88
1400101,219,63,32,314
1400102,131,38,19,188
1400104,185,53,27,265
1400105,1,0,1,2
1400110,121,35,18,174
1400121,136,39,20,195
1400122,350,100,51,501
1400123,253,72,37,362
1400124,122,35,18,175
1400125,158,46,23,227
1400126,413,118,59,590
1400129,37,10,6,53
1400132,104,30,15,149
1400134,211,60,31,302
1400135,170,49,25,244
1400138,275,79,40,394
1400142,154,44,22,220
1400143,182,52,26,260
1400144,231,66,34,331
1400145,182,52,27,261
1400147,114,33,17,164
1400148,355,102,51,508
1400151,438,126,63,627
1400153,21,6,3,30
1400154,11,4,2,17
1400155,2,0,1,3
1400156,147,42,22,211
1400159,8,2,2,12
1400162,7,2,1,10
1400165,13,4,2,19
1400172,1,0,1,2
1400175,224,64,33,321
1400176,249,71,36,356
1400177,283,81,41,405
1400178,57,16,9,82
1400181,128,36,19,183
1400182,125,37,18,180
1400186,112,32,16,160
1400187,224,64,32,320
1400188,113,32,17,162
1400616,95,28,14,137
1400721,103,30,15,148
1401438,80,23,12,115
1402995,170,49,25,244
1403109,178,51,26,255
1403435,356,102,51,509
1403436,358,102,52,512
1403445,196,56,29,281
1403533,116,34,17,167
1403870,240,68,35,343
1405355,5,2,1,8
1406473,172,49,25,246
1406530,42,12,6,60
1407739,184,52,27,263
1407770,1,0,1,2
1407911,228,65,33,326
1407920,6,2,1,9
1408045,262,75,38,375
1408094,182,52,26,260
1408121,228,66,33,327
1408638,240,69,35,344
1408774,263,76,38,377
1408866,199,57,29,285
1408867,151,44,22,217
1408973,116,33,17,166
1409031,128,37,19,184
1409132,203,58,29,290
1409146,259,74,38,371
1409148,334,96,48,478
1409180,284,82,41,407
1409275,123,35,18,176
1409318,84,24,13,121
1410190,158,45,23,226
1410243,188,54,27,269
1410322,58,16,9,83
1411051,180,52,26,258
1411089,52,15,8,75
1411387,270,78,39,387
1411388,238,68,35,341
1411495,2,1,1,4
1411648,100,29,15,144
1411651,196,56,28,280
1411700,161,46,23,230
1411820,81,23,12,116
1411890,199,57,29,285
1411968,234,67,34,335
1412238,200,58,29,287
1412241,247,71,36,354
1412258,258,74,37,369
1412367,140,40,20,200
1412585,415,119,60,594
1412857,150,43,22,215
1412867,149,43,22,214
1413349,247,71,36,354
1413421,268,76,39,383
1413732,170,48,25,243
1413783,176,50,26,252
1413865,180,52,26,258
1414059,1,0,1,2
1414270,109,32,16,157
1414294,194,56,28,278
1414353,249,71,36,356
1414354,225,64,33,322
1414356,390,112,56,558
1414365,163,46,24,233
1414366,471,135,68,674
1414367,358,102,52,512
1414387,141,40,21,202
1417640,121,35,18,174
1417642,123,35,18,176
1417672,125,36,18,179
1417689,133,38,20,191
1417738,4,1,1,6
1417741,168,48,25,241
1417754,77,22,11,110
1417758,60,18,9,87
1417760,194,56,28,278
1417798,186,53,27,266
1417804,189,54,27,270
1417809,126,36,19,181
1417838,140,40,20,200
1417843,184,53,27,264
1417892,107,30,16,153
1418018,47,14,7,68
1418031,67,20,10,97
1418072,62,18,9,89
1418076,74,21,11,106
1418192,154,44,23,221
1418200,187,54,27,268
1418201,228,66,33,327
1418211,372,106,54,532
1418225,289,82,42,413
1418294,144,41,21,206
1418359,214,61,31,306
1418380,203,58,30,291
1418412,245,70,36,351
1418419,350,100,50,500
1418439,237,69,34,340
1418499,121,34,18,173
1418509,121,34,18,173
1418584,350,100,51,501
1418597,294,84,43,421
1418612,118,34,17,169
1418618,144,41,21,206
1418658,30,8,5,43
1418688,141,40,21,202
1418701,200,58,29,287
1419076,290,83,42,415
1419102,91,26,13,130
1419103,35,10,5,50
1419104,28,8,4,40
1419109,144,41,21,206
1419206,125,37,18,180
1419225,158,45,23,226
1419245,154,44,22,220
1419283,170,49,25,244
1419294,166,48,24,238
1419441,123,35,18,176
1419487,202,58,29,289
1419650,131,38,19,188
1419838,58,17,9,84
1419850,262,75,38,375
1419871,179,52,26,257
1419901,324,92,47,463
1419915,350,100,50,500
1419917,227,65,33,325
1419963,1,0,1,2
1419971,158,46,23,227
1419988,130,38,19,187
1420092,126,36,19,181
1420364,154,44,22,220
1420379,350,100,50,500
1420444,185,53,27,265
1420448,172,49,25,246
1420558,24,7,4,35
1420566,1,0,1,2
1420584,112,32,16,160
1420669,49,14,8,71
1420711,189,54,28,271
1420825,173,50,25,248
1420863,250,72,36,358
1421285,186,53,27,266
1421977,78,22,12,112
1422166,204,58,30,292
1422217,370,106,53,529
1422218,308,88,44,440
1422538,152,44,22,218
1422615,339,97,49,485
1422693,217,62,31,310
1422884,50,14,8,72
1422925,30,8,5,43
1422941,78,22,12,112
1423167,179,52,26,257
1423209,187,54,27,268
1423213,18,5,3,26
1423286,29,8,5,42
1423377,14,4,3,21
1423913,72,20,11,103
1424208,156,45,23,224
1424250,110,32,16,158
1424343,3,1,1,5
1424411,154,44,22,220
1424895,113,32,17,162
1424916,267,76,39,382
1424927,16,4,3,23
1425097,7,2,1,10
1425172,119,34,18,171
1425193,3,1,1,5
1425195,112,32,16,160
1425200,10,3,2,15
1425202,116,33,17,166
1425224,33,10,5,48
1425238,170,49,25,244
1425272,95,27,14,136
1425299,7,2,2,11
1425319,128,36,19,183
1425334,158,45,23,226
1425343,9,3,2,14
1425344,4,2,1,7
1425347,4,1,1,6
1425420,184,52,27,263
1425448,14,4,2,20
1425474,72,21,11,104
1425484,42,12,7,61
1425540,130,38,19,187
1425569,9,3,2,14
1425584,207,60,30,297
1425629,93,27,14,134
1425722,48,14,7,69
1425884,149,43,22,214
1425895,177,50,26,253
1425905,98,28,15,141
1425936,102,29,15,146
1425990,130,37,19,186
1426004,245,70,36,351
1426005,182,52,27,261
1426015,424,121,61,606
1426040,14,4,2,20
1426068,275,79,40,394
1426085,188,54,27,269
1426088,168,48,24,240
1426115,189,54,27,270
1427718,13,4,2,19
1427744,189,54,27,270
1429223,81,24,12,117
1431896,140,40,20,200
1432292,238,68,35,341
1432734,4,2,1,7
1432743,187,54,27,268
1432775,19,6,3,28
1432776,4,1,1,6
1432847,289,82,42,413
1432876,48,14,7,69
1434347,199,57,29,285
1435330,120,34,18,172
1435507,13,4,2,19
1435579,1,0,1,2
1435581,132,38,19,189
1436064,156,44,23,223
1437044,42,12,7,61
1437245,182,52,26,260
1437724,194,56,28,278
1437978,235,68,34,337
1438122,184,52,27,263
1440300,291,83,42,416
1441034,140,40,20,200
1441066,2,0,1,3
1441068,118,34,17,169
1442193,179,51,26,256
1442235,163,46,24,233
1442818,115,33,17,165
1448185,14,4,3,21
1449488,138,40,20,198
1450108,7,2,2,11
1450109,158,46,23,227
1450656,196,56,29,281
1450849,10,3,2,15
1451554,23,7,4,34
1451777,153,44,22,219
1451884,73,21,11,105
1452062,138,40,20,198
1452080,26,8,4,38
1452081,32,10,5,47
1452084,11,4,2,17
1452249,1,0,1,2
1452284,9,3,2,14
1452525,16,5,3,24
1452585,7,2,2,11
1452625,42,12,7,61
1452689,10,3,2,15
1452695,3,1,1,5
1452750,127,36,19,182
1453506,1,0,1,2
1453510,3,1,1,5
1453515,102,29,15,146
1453521,37,11,6,54
1453529,7,2,1,10
1453531,7,2,2,11
1453532,4,1,1,6
1453535,10,3,2,15
1453542,9,3,2,14
1453544,133,38,19,190
1453545,77,22,12,111
1453559,102,29,15,146
1453560,23,7,4,34
1453563,4,1,1,6
1453566,98,28,14,140
1453568,21,6,3,30
1453572,9,3,2,14
1453584,9,3,2,14
1456535,32,10,5,47
1456747,4,1,1,6
1456867,4,1,1,6
1457039,36,10,6,52
1457187,10,3,2,15
1457212,7,2,1,10
1457213,4,2,1,7
1457311,10,3,2,15
1457488,104,30,15,149
1457846,183,52,27,262
1457868,6,2,1,9
1458029,2,1,1,4
1458093,15,4,3,22
1458106,60,17,9,86
1458169,37,11,6,54
1458331,118,35,17,170
1458338,55,16,8,79
1458364,3,1,1,5
1458369,2,1,1,4
1458390,181,52,26,259
1458391,244,71,35,350
1458419,4,1,1,6
1458738,12,4,2,18
1458768,182,52,27,261
1458783,57,16,9,82
1465444,6,2,1,9
1467321,4,2,1,7
1470478,9,2,2,13
1470716,17,5,3,25
1471017,88,26,13,127
1471589,19,6,3,28
1471596,93,26,14,133
1471620,189,54,27,270
1471824,114,33,17,164
1472008,190,54,28,272
1472010,107,31,16,154
1472365,195,56,28,279
1472366,31,9,5,45
1472367,4,1,1,6
1472670,49,14,7,70
1472681,140,40,21,201
1472691,7,2,2,11
1472808,12,4,2,18
1472811,92,26,14,132
1472821,101,29,15,145
1472824,14,4,2,20
1472934,104,30,15,149
1472958,31,9,5,45
1473025,154,44,22,220
1473200,206,59,30,295
1473210,158,46,23,227
1473216,1,0,1,2
1473493,272,78,39,389
1476149,19,6,3,28
1477139,12,4,2,18
1477181,62,18,9,89
1477188,251,73,36,360
1477194,1,0,1,2
1477928,91,26,13,130
1477930,4,2,1,7
1477941,24,7,4,35
1478096,8,2,2,12
1478279,163,47,24,234
1478563,62,19,9,90
1478566,1,0,1,2
1478627,9,3,2,14
1478634,151,43,22,216
1478661,18,6,3,27
1478753,161,46,23,230
1478916,157,45,23,225
1479220,11,3,2,16
1479393,178,51,26,255
1479415,8,2,2,12
1479447,61,18,9,88
1479511,185,53,27,265
1479520,2,0,1,3
1479524,3,1,1,5
1479526,9,3,2,14
1479530,2,0,1,3
1479531,9,2,2,13
1479537,4,1,1,6
1479540,37,10,6,53
1479542,14,4,3,21
1479671,8,2,2,12
1479766,1,0,1,2
1479995,1,0,1,2
1480138,7,2,2,11
1480255,35,10,5,50
1480575,7,2,1,10
1480601,4,1,1,6
1480628,278,80,40,398
1480731,7,2,1,10
